Sucursal  : 0010 BODEGA CENTRAL 00000001 dias compras : 1

Codigo,Cod.Proveedor,Descripcion Producto,familia,linea,Inventario,Rotacion,Dia ventas,Ventas,Stock Actual,stock Minimo,Stock Seguridad,Stock Maximo,Ventas Proyectadas,Pendientes en O/C.,Sugerida a Comprar,Precio Lista Proveedor,Total Compra,Proveedor,Proveedor Ultima compra,Fecha Ultima compra,Valor ultima compra,Fecha Ulima Venta,Valor ult.Venta
00013356,,VIGA ESTRUC PINO 2 X 8 X 4.88                     ,ROTACION ,MINIMA,S,SIN ROTACION,670,0,0,0,0,0,0,2000,0,0,0,BRENDA CUELLAR ARCOS,COM.HU Y TSAI LTDA.,20150326,11,20160307,13
00013357,,FAROL TRASERO 33 LED BI-VOL IZQ.                  ,FAROLES,TRASERO LED,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,IMP.DE REPUESTOS BRASIL LTDA.,20170331,8466,20171227,13949
00013358,,AMARRA PLASTICA 250X4.8 NEGRA                     ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,670,0,0,0,0,0,0,5500,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,INVERSIONES COLLINS Y COLLINS LTDA.,20230127,28,20230130,59
00013359,,AMARRA PLASTICA 300X3.6 NEGRA                     ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,670,0,0,0,0,0,0,3000,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,IMPORTADORA ALSACIA SPA,20220527,49,20230130,84
00013362,,VIGA ESTRUC PINO  2 X 6 X 4.88                    ,ROTACION ,MINIMA,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20151019,25,20211113,24103
00013364,,C 27019                                           ,FILTROS,C,S,SIN ROTACION,670,0,0,0,0,0,0,1000,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,J RIVEROS S.A.I.C.,20230113,4861,20230123,8170
00013366,,AMARRA PLASTICA 350X4.8 BLANCA                    ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,670,0,0,0,0,0,0,4000,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,COM.HU Y TSAI LTDA.,20170218,17,20191018,53
00013371,,AMARRA PLASTICA 380X4.8 BLANCA                    ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,COM.HU Y TSAI LTDA.,20160831,21,20211016,35
00013372,,AMARRA PLASTICA 380X4.8 NEGRA                     ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,670,0,0,0,0,0,0,8800,0,48,0,INVERSIONES COLLINS Y COLLINS LTDA.,INVERSIONES COLLINS Y COLLINS LTDA.,20230127,48,20230130,92
00013374,,AMARRA PLASTICA 400X4.8 BLANCA                    ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,670,0,400,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,IMPORTADORA ALSACIA SPA,20220527,35,20230113,84
00013375,,AMARRA PLASTICA 400X4.8 NEGRA                     ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,670,0,0,0,0,0,0,3300,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,FERRECENTER CHILE LIMITADA ,20220630,25,20230128,101
00013376,,AMARRA PLASTICA 430X4.8 NEGRO                     ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,670,0,0,0,0,0,0,5000,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20221220,58,20221220,54
00013377,,AMARRA PLASTICA 430X5.0 NEGRA                     ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,670,0,0,0,0,0,0,1200,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20220730,68,20230119,126
00013378,,AMARRA PLASTICA 450X4.8 BLANCA                    ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,670,0,0,0,0,0,0,800,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,IMPORTADORA ALSACIA SPA,20220527,35,20221028,42
00013379,,AMARRA PLASTICA 450X4.8 NEGRA                     ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,670,0,0,0,0,0,0,3400,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20221112,58,20230125,98
00013380,,AMARRA PLASTICA 500X4.8 NEGRA                     ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,670,0,0,0,0,0,0,4800,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,TAB SPA,20221207,49,20230109,196
00013381,,AMARRA PLASTICA 605X9.0 BLANCA                    ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,IMP.DE REPUESTOS BRASIL LTDA.,20201118,121,20230112,244
00013383,,AMARRA PLASTICA 710X9.0 NEGRA                     ,ACCESORIOS,AMARRA PLAST,S,SIN ROTACION,670,0,0,0,0,0,0,4305,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20220616,177,20221212,303
00013387,,ANTENA AUTOMATICA JBA107 TW                       ,ACCESORIOS,ANTENAS,S,SIN ROTACION,670,0,0,0,0,0,0,2,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,IMP.DE REPUESTOS BRASIL LTDA.,20211009,8025,20220609,20587
00013395,,ANTENA DAEWOO TICO CROM                                                                             ,ACCESORIOS,ANTENAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,,1420,,
00013396,,ANTENA ELECTRONICA INTERIOR TW                    ,ACCESORIOS,ANTENAS,S,SIN ROTACION,670,0,0,0,0,0,0,60,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20221223,2790,20230117,4655
00013405,,ANTENA IMITACION CORTA #JM628/1153                ,ACCESORIOS,ANTENAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,COM.HU Y TSAI LTDA.,20120125,869,20181207,1508
00013406,,ANTENA IMITACION NEGRA/ROJA #JM626                ,ACCESORIOS,ANTENAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,COM.HU Y TSAI LTDA.,20120125,1047,20160723,1008
00013408,,ANTENA LUV CROM C/ LLAVE                          ,ACCESORIOS,ANTENAS,S,SIN ROTACION,670,0,0,0,0,0,0,15,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,EDUARDO CRISTHIAN FERRI MASCIO,20160912,1390,20220311,2458
00013409,,LLAVE BUJIA FIAT 600                              ,HERR.AUTOMOTRIZ,LLAVE BUJIA,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,LEON E HIJO COMERCIAL LTDA.,20120118,700,20180707,1168
00013410,,ANTENA LUV NEGRA C/ LLAVE                         ,ACCESORIOS,ANTENAS,S,SIN ROTACION,670,0,0,0,0,0,0,35,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,EDUARDO CRISTHIAN FERRI MASCIO,20210331,1390,20230114,2319
00013417,,ANTENA NISSAN D21                                 ,ACCESORIOS,ANTENAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,IMP.DE REPUESTOS BRASIL LTDA.,20220201,4774,20210604,3741
00013442,,ANTENA TECHO NEGRA UNIV                           ,ACCESORIOS,ANTENAS,S,SIN ROTACION,670,0,0,0,0,0,0,10,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,IMP.DE REPUESTOS BRASIL LTDA.,20230127,3040,20221216,4563
00013457,,BALIZA 12-24V MIDI ROT AMBAR 3 PERNO              ,ART. SEGURIDAD VEHICULO,BALIZA ,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20120331,19119,20210727,20265
00013458,,BALIZA 12-48V ESTROB AMBRA C/PER 11X13            ,ART. SEGURIDAD VEHICULO,BALIZA ,S,SIN ROTACION,670,0,0,0,0,0,0,20,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20221210,8890,20230131,23336
00013459,,BALIZA 12-48V ESTROB AMBAR C/ IMAN ENCEND         ,ART. SEGURIDAD VEHICULO,BALIZA ,S,SIN ROTACION,670,0,0,0,0,0,0,40,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20221216,10200,20230111,29345
00013460,,BALIZA 12-48V ESTROB AZUL C IMAN ENCEND           ,ART. SEGURIDAD VEHICULO,BALIZA ,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,IMP.DE REPUESTOS BRASIL LTDA.,20210609,11085,20220324,13308
00013461,,BALIZA 12-48V ESTROB AZUL 11X13 C/ PERNO          ,ART. SEGURIDAD VEHICULO,BALIZA ,S,SIN ROTACION,670,0,0,0,0,0,0,10,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20201201,13000,20220706,29395
00013462,,BALIZA 12-48V ESTROB ROJO 11X13 C/ PERNO C/ENCHUFE,ART. SEGURIDAD VEHICULO,BALIZA ,S,SIN ROTACION,670,0,0,0,0,0,0,10,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20181113,13900,20220305,17971
00013467,,CORREAA 6PK1605                                   ,CORREAS,PK,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,NORIEGA VANZULI S.A,20180517,8230,20160520,13084
00013469,,BALIZA 12V ESTROB AZUL 5"C/ IMAN BENTON           ,ART. SEGURIDAD VEHICULO,BALIZA ,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,EDUARDO CRISTHIAN FERRI MASCIO,20160826,8698,20221130,12605
00013470,,BALIZA 12V ESTROB ROJA 6 C/ IMAN BENTON           ,ART. SEGURIDAD VEHICULO,BALIZA ,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20120620,7192,20210518,13869
00013492,,BOCINA AIRE 2 CORNETA 12V COMPRESOR 110DB         ,BOCINAS,CORNETAS,S,SIN ROTACION,670,0,0,0,0,0,0,20,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20211028,7812,20220712,13025
00013493,,BOCINA AIRE 2 CORNETA 12V H11C12V                 ,BOCINAS,CORNETAS,S,SIN ROTACION,670,0,0,0,0,0,0,30,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,EDUARDO CRISTHIAN FERRI MASCIO,20221027,8590,20230128,14319
00013494,,CILINDRO EMBRAGUE PEUGEOT                         ,PEUG,CILINDRO,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,NORIEGA VANZULI S.A,20210413,17158,20210413,25714
00013497,,COLECTOR ALT BO543VF                              ,ELECTRICO,COLECTOR,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,AGENCIAS DEL PACIFICO SOC.COM. LTDA,20190828,1134,20210422,1305
00013499,,BOCINA AIRE COMPRIMIDO LATA (CORNETA)             ,BOCINAS,AIRE COMPRIMIDO,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,EDUARDO CRISTHIAN FERRI MASCIO,20160621,3190,20190822,5532
00013505,,BOCINA DOBLE 12V HR305                            ,BOCINAS,PLATO,S,SIN ROTACION,670,0,0,0,0,0,0,50,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20220119,3046,20220303,5546
00013507,,BOCINA MUSICAL 12V MACARENA 4 CORNETAS            ,BOCINAS,CORNETAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,,4155,20120808,14613
00013511,,BOCINA PLATO 133MM HELLA 12V 400H                 ,ACCESORIOS,HELLA,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20191227,7190,20211230,11992
00013514,,BOCINA PLATO 12V TW CROM KS705CR/KS711C           ,BOCINAS,PLATO,S,SIN ROTACION,670,0,0,0,0,0,0,63,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20220119,2268,20220527,3713
00013515,,BOCINA PLATO 12V TW NEGRA KS720R                  ,BOCINAS,PLATO,S,SIN ROTACION,670,0,0,0,0,0,0,40,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,EDUARDO CRISTHIAN FERRI MASCIO,20220927,1990,20230118,2389
00013518,,DISCO EMBRAGUE HY RB 1.6 215X145X20X22.35         ,HYUN,DISCO EMB,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,MEC SOCIEDAD ANONIMA,20160511,11739,20220623,19563
00013519,,VALVULA ESCAPE PEUG 206/306/PICA/XSARA            ,PEUG,VALVULAS ADM/ESC,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,CARLOS BOLOMEY Y CIA LTDA-,20160608,14430,20160523,0
00013521,,BOCINA PLATO 24V TW CROM                          ,BOCINAS,PLATO,S,SIN ROTACION,670,0,0,0,0,0,0,20,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20220119,2268,20230126,4126
00013526,,BRAZO CABEZA CAMION A1231 SAINT J                 ,ACCESORIOS,VARIOS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,,172,,
00013527,,BRAZO ESPEJO CAMION NA0363640.                    ,ACCESORIOS,ESPEJOS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,IMP.DE REPUESTOS BRASIL LTDA.,20161121,4212,20180928,6554
00013528,,ESPEJO CAMION 5 X10                               ,ART. SEGURIDAD VEHICULO,ESPEJOS UNIV,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,COM.HU Y TSAI LTDA.,20180201,1672,20190429,2903
00013530,,BRAZO LIMP PARABR CHEV LUV SUNNY KIA C/U          ,CHEVROLET,VARIOS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,COM.HU Y TSAI LTDA.,20181213,1905,20210106,6429
00013534,,BRAZO LIMP PARABR DAIH CHARADE TW                 ,DAIH,VARIOS ,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,COM.HU Y TSAI LTDA.,20120125,1134,20180312,0
00013535,,BRAZO LIMP PARABR DAIH S-60/FRONTE C/U TW         ,DAIH,VARIOS ,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,COM.HU Y TSAI LTDA.,20120125,1134,20210306,1882
00013552,,BRAZO LIMP PARABR UNIV 40 CM TW                   ,REP VARIOS,VARIOS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,COM.HU Y TSAI LTDA.,20120125,1134,20210216,1694
00013555,,CINTA DOBLE FAZ 12X2MT VERDE                      ,HERR.OTRAS MARCAS,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,120,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20220119,611,20230110,1118
00013556,,CINTA DOBLE FAZ 25X5MT VERDE                      ,HERR.OTRAS MARCAS,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,COM.HU Y TSAI LTDA.,20191217,1886,20220822,2264
00013557,,CINTA DUCTOS 48MMX10MTS GRIS CDU-10X              ,TRUPER,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,INVERSIONES COLLINS Y COLLINS LTDA.,,20220818,798,20230201,1683
00013558,,CINTA DUCTOS 48MMX30MTS GRIS CDU-30X              ,TRUPER,CINTAS,S,SIN ROTACION,670,0,240,0,0,0,0,60,0,2461,0,ARTURO TRENTINI Y CIA.LTDA.,ARTURO TRENTINI Y CIA.LTDA.,20230112,2461,20230124,3941
00013562,,CINTA FILETE DOBLE BLANCA                                                                           ,HERR.OTRAS MARCAS,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,,,424,20190702,811
00013565,,CINTA FILETE DOBLE NEGRA                                                                            ,HERR.OTRAS MARCAS,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,COM.HU Y TSAI LTDA.,20120312,424,20200428,819
00013569,,CINTA FILETE ROJA TRIPLE                                                                            ,HERR.OTRAS MARCAS,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,COM.HU Y TSAI LTDA.,20120312,560,20190227,1261
00013570,,CINTA FILETE SIMPLE NG-ROJA-BLANCA                                                                  ,HERR.OTRAS MARCAS,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,,,315,20190226,546
00013571,,CINTA PELIGRO ROJA 305MTS TRUPER CIDE-302         ,TRUPER,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,,20220624,4269,20221230,8682
00013572,,CINTA PELIGRO BLANCA NEGRO 350MTS                 ,HERR.OTRAS MARCAS,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,ACETOGEN,20190830,3290,20210315,11472
00013573,,CINTA REFLEC 25M AMBAR 45MT ROLLO                 ,ACCESORIOS,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20130812,141,20200205,712
00013574,,CINTA REFLEC 25MM AZUL                            ,ACCESORIOS,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20120718,142,20230109,882
00013575,,CINTA REFLEC 25M BLANCO 45MT ROLLO                ,ACCESORIOS,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20210525,175,20221118,694
00013576,,CINTA REFLEC 25M NARANJA 30MT ROLLO                                                                 ,ACCESORIOS,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,,,362,20191230,694
00013577,,CINTA REFLEC 25M ROJA 45MT ROLLO                  ,ACCESORIOS,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,GUSTAVO M.ROJAS ARAYA Y CIA LTDA,20170630,149,20190829,624
00013578,,CINTA REFLEC 25M VERDE 45MT ROLLO                 ,ACCESORIOS,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20121008,7480,20221003,694
00013581,,FAROL PARACHOQUE RH CT SM3                        ,CITROEN,FAROLES,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,MANNHEIM Spa,20170323,27183,20170324,0
00013583,,CINTA REFLEC 50MM ROJO ROLLO 45MT                 ,ACCESORIOS,CINTAS,S,SIN ROTACION,670,0,270,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,TAB SPA,20220928,1089,20230131,2261
00013584,,CINTA REFLEC 50MM VERDE FLUORES 45MTS X MT        ,ACCESORIOS,CINTAS,S,SIN ROTACION,670,0,450,0,0,0,0,3099,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,TAB SPA,20230112,1111,20230128,2834
00013585,,CORREA DENTADA BX32 MITSUBA                       ,CORREAS,B DENTADA,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,RAUL TAGLE E HIJOS LTDA.,20220901,3262,20211027,6513
00013587,,LINTERNA PARA CABEZA TRUPER 7 LED LI-CA-7AAA      ,TRUPER,LINTERNAS,S,SIN ROTACION,670,0,0,0,0,0,0,18,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,IMPORTADORA AGROFOR S.A.,20170330,3092,20190904,5470
00013588,,CINTA REFLETACTE VERDE FLU  45 MT                 ,ACCESORIOS,CINTAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,,,0,,
00013592,,C 20140 FILAIRE TOY HILUX 99/... 2RZ              ,FILTROS,C,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,REFAX CHILE SOC.ANONIMA,20220122,4670,20221209,6038
00013593,,EXTREMO DIRECCION TERMINAL EXT DER IZQU           ,HYUN,TERMINALES,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,NORIEGA VANZULI S.A,20210422,7750,20210422,11632
00013594,,CINTURON 2 PTS RETRACTIL PAR NEGRO GRIS           ,ACCESORIOS,CINTURON,S,SIN ROTACION,670,0,0,0,0,0,0,10,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,EDUARDO CRISTHIAN FERRI MASCIO,20191005,12590,20190409,14308
00013632,,CORTINA DELANTERA PLATEADA 60 X 130 PARA SOL      ,ACCESORIOS,ACC EXTERIOR,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,COM.HU Y TSAI LTDA.,20200306,865,20210405,1580
00013637,,CORTINA TRASERA 50X100CMS BENTON 2702             ,ACCESORIOS,CORTINAS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,IMPORTADORA MOTORIX -CHILE S.A.,20120515,1195,20181211,1986
00013643,,CORTINA TRASERA 1PZS S/DIDE O                     ,ACCESORIOS,ACC EXTERIOR,S,SIN ROTACION,670,0,0,0,0,0,0,10,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,EDUARDO CRISTHIAN FERRI MASCIO,20210429,890,20221206,1487
00013646,,CUBRE ASIENTO INDIVIDUAL72VB0749                                                                    ,ACCESORIOS,CUBRE ASIENTO,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,,,5200,20121109,9454
00013647,,CUBRE ASIENTO MAGNETICO AZUL BENTON                                                                 ,ACCESORIOS,CUBRE ASIENTO,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,,,1955,20120125,15924
00013648,,CUBRE ASIENTO MAGNETICO BURDEO BENTON                                                               ,ACCESORIOS,CUBRE ASIENTO,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,,,1955,,
00013649,,CUBRE AUTO 189X76X61 COP4GL                       ,IMPORTACION,YUNDA,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,IMP YUNDA LTDA,20211124,35871,20221001,59790
00013650,,CUBRE AUTO SUV 200X76X61 COP4GXL                  ,IMPORTACION,YUNDA,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,,20211124,37029,20221029,55550
00013667,,CUBRE CINTURON NEGRO TYPE R TW                    ,ACCESORIOS,CUBRE CINTURON,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,COM.HU Y TSAI LTDA.,20130301,1215,20150616,0
00013684,,CUBRE NEUMATICO 15 4X4 VITARA                     ,ACCESORIOS,CUBRE NEUMATICO,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,EDUARDO CRISTHIAN FERRI MASCIO,20151029,7850,20170429,13083
00013694,,JUEGO PERNO CULATA HY 1X1.25X105 18 PZAS          ,HYUN,PERNOS,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,NORIEGA VANZULI S.A,20160513,22931,20170828,38539
00013710,,CUBRE VOLANTE 4 MM CAMION CAFE CON PITA           ,ACCESORIOS,ACC INTERIOR,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,COM.HU Y TSAI LTDA.,20180430,1429,20190530,2785
00013711,,CUBRE VOLANTE 4 MM NEGRO CON PITA                 ,ACCESORIOS,ACC INTERIOR,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,,20220409,1776,20220818,2912
00013712,,CUBRE VOLANTE 4 MM SIMPLE AZUL CON PITA           ,ACCESORIOS,ACC INTERIOR,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,COM.HU Y TSAI LTDA.,20191017,875,20220525,2084
00013713,,CUBRE VOLANTE 4 MM SIMPLE CAFE CON PITA           ,ACCESORIOS,ACC INTERIOR,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,COM.HU Y TSAI LTDA.,20191017,875,20230105,1773
00013721,,FAROL LATERAL COLGANTE ROJO 21015RO               ,FAROLES,LATERAL AMPOLLETA,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,IMP.DE REPUESTOS BRASIL LTDA.,20201109,1469,20221128,4017
00013722,,FAROL LATERAL CUAD. AMBAR 21014AM                 ,FAROLES,LATERAL AMPOLLETA,S,SIN ROTACION,670,0,0,0,0,0,0,6,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,,20210315,1122,20230111,2379
00013723,,CUBRE VOLANTE GRIS                                ,ACCESORIOS,CUBRE VOLANTE,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,,20210318,2509,20230117,4837
00013724,,FAROL LATERAL CUAD. ROJO 21014RO                  ,FAROLES,LATERAL AMPOLLETA,S,SIN ROTACION,670,0,0,0,0,0,0,0,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,IMP.DE REPUESTOS BRASIL LTDA.,20170821,671,20200611,2361
00013736,,CUBRE VOLANTE CAMION CON PITA NEGRO               ,ACCESORIOS,ACC INTERIOR,S,SIN ROTACION,670,0,0,0,0,0,0,36,0,0,0,ARTURO TRENTINI Y CIA.LTDA.,IMPORTADORA AUTOTRUCK CENTER S.P.A,20221129,2550,20230119,4252
